"","external_gene_name","gene_biotype"
"38637","uWCu","snoRNA"
"38638","uWCu","snoRNA"
"38639","uWCu","snoRNA"
"38640","uWCu","snoRNA"
"38641","uWCu","snoRNA"
"38642","uWCu","snoRNA"
"38643","uWCu","snoRNA"
"38644","uWCu","snoRNA"
"38645","uWCu","snoRNA"
"38646","uWCu","snoRNA"
"38647","uWCu","snoRNA"
"38648","uWCu","snoRNA"
"38649","uWCu","snoRNA"
"38650","uWCu","snoRNA"
"38651","uWCu","snoRNA"
"38652","uWCu","snoRNA"
"38653","uWCu","snoRNA"
"38654","uWCu","snoRNA"
"38655","uWCu","snoRNA"
"38656","uWCu","snoRNA"
"38657","uWCu","snoRNA"
"38658","suFc","snRNA"
"38659","suFc","snRNA"
"38660","suFc","snRNA"
"38661","suFc","snRNA"
"38662","suFc","snRNA"
"38663","suFc","snRNA"
"38664","suFc","snRNA"
"38665","suFc","snRNA"
"38666","suFc","snRNA"
"38667","suFc","snRNA"
"38668","suFc","snRNA"
"38669","suFc","snRNA"
"38670","suFc","snRNA"
"38671","suFc","snRNA"
"38672","FaMX","snRNA"
"38673","FaMX","snRNA"
"38674","FaMX","snRNA"
"38675","FaMX","snRNA"
"38676","FaMX","snRNA"
"38677","FaMX","snRNA"
"38678","FaMX","snRNA"
"38679","FaMX","snRNA"
"38680","FaMX","snRNA"
"38681","FaMX","snRNA"
"38682","FaMX","snRNA"
"38683","FaMX","snRNA"
"38684","FaMX","snRNA"
"38685","FaMX","snRNA"
"38686","FaMX","snRNA"
"38687","FaMX","snRNA"
"38688","FaMX","snRNA"
"38689","FaMX","snRNA"
"38690","FaMX","snRNA"
"38691","FaMX","snRNA"
"38692","FaMX","snRNA"
"38693","FaMX","snRNA"
"38694","FaMX","snRNA"
"38695","FaMX","snRNA"
"38696","FaMX","snRNA"
"38697","FaMX","snRNA"
"38698","FaMX","snRNA"
"38699","FaMX","snRNA"
"38700","FaMX","snRNA"
"38701","FaMX","snRNA"
"38702","FaMX","snRNA"
"38703","FaMX","snRNA"
"38704","FaMX","snRNA"
"38705","FaMX","snRNA"
"38706","FaMX","snRNA"
"38707","FaMX","snRNA"
"38708","FaMX","snRNA"
"38709","FaMX","snRNA"
"38710","FaMX","snRNA"
"38711","FaMX","snRNA"
"38712","FaMX","snRNA"
"38713","FaMX","snRNA"
"38714","FaMX","snRNA"
"38715","FaMX","snRNA"
"38716","FaMX","snRNA"
"38717","FaMX","snRNA"
"38718","FaMX","snRNA"
"38719","FaMX","snRNA"
"38720","FaMX","snRNA"
"38721","FaMX","snRNA"
"38722","FaMX","snRNA"
"38723","FaMX","snRNA"
"38724","FaMX","snRNA"
"38725","FaMX","snRNA"
"38726","FaMX","snRNA"
"38727","FaMX","snRNA"
"38728","FaMX","snRNA"
"38729","FaMX","snRNA"
"38730","FaMX","snRNA"
"38731","FaMX","snRNA"
"38732","FaMX","snRNA"
"38733","FaMX","snRNA"
"38734","FaMX","snRNA"
"38735","FaMX","snRNA"
"38736","FaMX","snRNA"
"38737","FaMX","snRNA"
"38738","JEGr","snRNA"
"38739","JEGr","snRNA"
"38740","JEGr","snRNA"
"38741","JEGr","snRNA"
"38742","JEGr","snRNA"
"38743","JEGr","snRNA"
"38744","JEGr","snRNA"
"38745","gOoz","snoRNA"
"38746","gOoz","snoRNA"
"38747","gOoz","snoRNA"
"38748","gOoz","snoRNA"
"38749","gOoz","snoRNA"
"38750","gOoz","snoRNA"
"38751","gOoz","snoRNA"
"38752","gOoz","snoRNA"
"38753","gOoz","snoRNA"
"38754","gOoz","snoRNA"
"38755","gOoz","snoRNA"
"38756","gOoz","snoRNA"
"38757","gOoz","snoRNA"
"38758","gOoz","snoRNA"
"38759","gOoz","snoRNA"
"38760","gOoz","snoRNA"
"38761","gOoz","snoRNA"
"38762","gOoz","snoRNA"
"38763","gOoz","snoRNA"
"38764","gOoz","snoRNA"
"38765","gOoz","snoRNA"
"38766","gOoz","snoRNA"
"38767","gOoz","snoRNA"
"38768","gOoz","snoRNA"
"38769","gOoz","snoRNA"
"38770","gOoz","snoRNA"
"38771","gOoz","snoRNA"
"38772","gOoz","snoRNA"
"38773","gOoz","snoRNA"
"38774","gOoz","snoRNA"
"38775","gOoz","snoRNA"
"38776","gOoz","snoRNA"
"38777","gOoz","snoRNA"
"38778","gOoz","snoRNA"
"38779","gOoz","snoRNA"
"38780","gOoz","snoRNA"
"38781","gOoz","snoRNA"
"38782","gOoz","snoRNA"
"38783","gOoz","snoRNA"
"38784","gOoz","snoRNA"
"38785","gOoz","snoRNA"
"38786","gOoz","snoRNA"
"38787","gOoz","snoRNA"
"38788","gOoz","snoRNA"
"38789","gOoz","snoRNA"
"38790","gOoz","snoRNA"
"38791","gOoz","snoRNA"
"38792","gOoz","snoRNA"
"38793","gOoz","snoRNA"
"38794","gOoz","snoRNA"
"38795","gOoz","snoRNA"
"38796","gOoz","snoRNA"
"38797","gOoz","snoRNA"
"38798","gOoz","snoRNA"
"38799","gOoz","snoRNA"
"38800","gOoz","snoRNA"
"38801","gOoz","snoRNA"
"38802","gOoz","snoRNA"
"38803","gOoz","snoRNA"
"38804","gOoz","snoRNA"
"38805","gOoz","snoRNA"
"38806","gOoz","snoRNA"
"38807","gOoz","snoRNA"
"38808","gOoz","snoRNA"
"38809","gOoz","snoRNA"
"38810","gOoz","snoRNA"
"38811","DfdR","protein_coding"
"38812","ofBW","protein_coding"
"38813","dRMV","protein_coding"
"38814","UkYP","protein_coding"
"38815","GFOq","protein_coding"
"38816","DCXX","protein_coding"
"38817","MscA","protein_coding"
"38818","XdtH","protein_coding"
"38819","ZNng","processed_pseudogene"
"38820","qMKU","processed_pseudogene"
"38821","ARQj","transcribed_processed_pseudogene"
"38822","iMXC","processed_pseudogene"
"38823","aqBS","processed_pseudogene"
"38824","uZMw","processed_pseudogene"
"38825","yNAj","protein_coding"
"38826","PBuA","protein_coding"
"38827","iztm","protein_coding"
"38828","zaLW","protein_coding"
"38829","OGby","lncRNA"
"38830","TEJS","protein_coding"
"38831","bNEp","protein_coding"
"38832","yccm","protein_coding"
"38833","OIMG","protein_coding"
"38834","znoc","protein_coding"
"38835","NaHF","protein_coding"
"38836","hZYK","protein_coding"
"38837","oCdr","protein_coding"
"38838","AVMz","protein_coding"
"38839","qcNN","processed_pseudogene"
"38840","BOvR","processed_pseudogene"
"38841","eiwD","processed_pseudogene"
"38842","rFEO","transcribed_unprocessed_pseudogene"
"38843","rFEO","lncRNA"
"38844","mFUb","processed_pseudogene"
"38845","ywAg","protein_coding"
"38846","pzmi","protein_coding"
"38847","iMYS","unprocessed_pseudogene"
"38848","Gwsv","protein_coding"
"38849","OOUe","protein_coding"
"38850","Hrwd","protein_coding"
"38851","bBYt","processed_pseudogene"
"38852","Vpgk","processed_pseudogene"
"38853","wyHO","processed_pseudogene"
"38854","zCLs","processed_pseudogene"
"38855","eAyc","protein_coding"
"38856","gLTt","protein_coding"
"38857","dkzl","protein_coding"
"38858","zhvl","lncRNA"
"38859","gvPD","processed_pseudogene"
"38860","oZOl","processed_pseudogene"
"38861","RVTy","processed_pseudogene"
"38862","EaYR","processed_pseudogene"
"38863","gObH","protein_coding"
"38864","LaoM","lncRNA"
"38865","eCvS","protein_coding"
"38866","PQIH","lncRNA"
"38867","eKHs","protein_coding"
"38868","PNRl","protein_coding"
"38869","NvTR","processed_pseudogene"
"38870","WSeH","protein_coding"
"38871","GzwO","protein_coding"
"38872","HchN","processed_pseudogene"
"38873","Jyea","processed_pseudogene"
"38874","YLJn","processed_pseudogene"
"38875","yUfu","protein_coding"
"38876","HYCY","protein_coding"
"38877","IBIH","protein_coding"
"38878","YetB","processed_pseudogene"
"38879","ZLtK","protein_coding"
"38880","bdhx","protein_coding"
"38881","Jsib","protein_coding"
"38882","nZwE","protein_coding"
"38883","BPgN","processed_pseudogene"
"38884","YJMV","protein_coding"
"38885","zSww","processed_pseudogene"
"38886","uJyc","protein_coding"
"38887","vsVM","protein_coding"
"38888","NzbN","protein_coding"
"38889","DpVN","processed_pseudogene"
"38890","aKnP","protein_coding"
"38891","pYSz","protein_coding"
"38892","LwLV","processed_pseudogene"
"38893","eRkd","protein_coding"
"38894","dctb","protein_coding"
"38895","AjuG","lncRNA"
"38896","sEMt","protein_coding"
"38897","DoNy","lncRNA"
"38898","DoNy","transcribed_unprocessed_pseudogene"
"38899","IEss","processed_pseudogene"
"38900","VVjs","transcribed_unprocessed_pseudogene"
"38901","Avyg","unprocessed_pseudogene"
"38902","TfUz","lncRNA"
"38903","TfUz","transcribed_unprocessed_pseudogene"
"38904","FMCb","unprocessed_pseudogene"
"38905","dqBP","unprocessed_pseudogene"
"38906","fFSc","transcribed_unprocessed_pseudogene"
"38907","fFSc","unprocessed_pseudogene"
"38908","OAUL","unprocessed_pseudogene"
"38909","csXn","processed_pseudogene"
"38910","PlYB","protein_coding"
"38911","mwAU","protein_coding"
"38912","sLPI","lncRNA"
"38913","vxYE","protein_coding"
"38914","YfpC","processed_pseudogene"
"38915","DAfi","processed_pseudogene"
"38916","Ldes","protein_coding"
"38917","osrn","protein_coding"
"38918","eqQk","protein_coding"
"38919","THGP","processed_pseudogene"
"38920","tgIV","processed_pseudogene"
"38921","jwsE","processed_pseudogene"
"38922","RhVJ","processed_pseudogene"
"38923","xTYq","processed_pseudogene"
"38924","AENX","processed_pseudogene"
"38925","otoL","processed_pseudogene"
"38926","MyHj","processed_pseudogene"
"38927","EeQS","processed_pseudogene"
"38928","BMdg","processed_pseudogene"
"38929","hORN","processed_pseudogene"
"38930","PpGu","processed_pseudogene"
"38931","vwaS","processed_pseudogene"
"38932","hcOD","processed_pseudogene"
"38933","Ccpx","processed_pseudogene"
"38934","fzWl","protein_coding"
"38935","czyr","processed_pseudogene"
"38936","wFPJ","processed_pseudogene"
"38937","HvZe","processed_pseudogene"
"38938","ZGQy","processed_pseudogene"
"38939","lYDu","protein_coding"
"38940","AsJn","processed_pseudogene"
"38941","UfZW","protein_coding"
"38942","rcjC","protein_coding"
"38943","eDmX","processed_pseudogene"
"38944","ofse","protein_coding"
"38945","wQBU","protein_coding"
"38946","Geav","protein_coding"
"38947","RoBw","protein_coding"
"38948","GQCS","protein_coding"
"38949","kDCS","protein_coding"
"38950","EAnH","processed_pseudogene"
"38951","ATWo","protein_coding"
"38952","MblC","protein_coding"
"38953","csgq","protein_coding"
"38954","xJhm","protein_coding"
"38955","yQCZ","protein_coding"
"38956","aoYH","processed_pseudogene"
"38957","fChz","processed_pseudogene"
"38958","hmjt","processed_pseudogene"
"38959","JbpC","processed_pseudogene"
"38960","ztKL","protein_coding"
"38961","JYBj","protein_coding"
"38962","NAMv","protein_coding"
"38963","mKmc","protein_coding"
"38964","dqKa","protein_coding"
"38965","Ksah","lncRNA"
"38966","FNCA","protein_coding"
"38967","tUxV","protein_coding"
"38968","BCGN","processed_pseudogene"
"38969","OEyk","protein_coding"
"38970","hJNt","protein_coding"
"38971","LBQi","protein_coding"
"38972","Vmrf","processed_pseudogene"
"38973","RSUk","processed_pseudogene"
"38974","ItRQ","protein_coding"
"38975","agGD","protein_coding"
"38976","nJfU","protein_coding"
"38977","Fqlo","protein_coding"
"38978","sKTX","protein_coding"
"38979","PNMM","protein_coding"
"38980","bLwP","protein_coding"
"38981","cPsh","protein_coding"
"38982","HxEF","protein_coding"
"38983","JQsV","protein_coding"
"38984","SLfH","protein_coding"
"38985","ZvLy","processed_pseudogene"
"38986","bgcz","processed_pseudogene"
"38987","ChKa","processed_pseudogene"
"38988","llZf","unprocessed_pseudogene"
"38989","Caww","unprocessed_pseudogene"
"38990","xwnB","unprocessed_pseudogene"
"38991","OVaE","processed_pseudogene"
"38992","orbD","unprocessed_pseudogene"
"38993","cRBq","processed_pseudogene"
"38994","UxGa","protein_coding"
"38995","YfRR","protein_coding"
"38996","nlwo","protein_coding"
"38997","MMyl","protein_coding"
"38998","peDm","protein_coding"
"38999","OwUf","protein_coding"
"39000","UVPQ","protein_coding"
"39001","XfzG","protein_coding"
"39002","IfSJ","lncRNA"
"39003","dfiA","protein_coding"
"39004","gtuI","lncRNA"
"39005","SJra","protein_coding"
"39006","rJdM","protein_coding"
"39007","hDfB","protein_coding"
"39008","cvfL","protein_coding"
"39009","qWJd","protein_coding"
"39010","EECU","protein_coding"
"39011","Udny","lncRNA"
"39012","VhBW","protein_coding"
"39013","qAcM","protein_coding"
"39014","kLhO","protein_coding"
"39015","TtnU","protein_coding"
"39016","gyBU","protein_coding"
"39017","mfay","protein_coding"
"39018","mnfO","protein_coding"
"39019","IVWG","protein_coding"
"39020","Xqvx","protein_coding"
"39021","PSHG","protein_coding"
"39022","Guyo","protein_coding"
"39023","qVqD","lncRNA"
"39024","RJcK","protein_coding"
"39025","xgvM","protein_coding"
"39026","eIIN","protein_coding"
"39027","hFNW","protein_coding"
"39028","iGWx","protein_coding"
"39029","etCp","lncRNA"
"39030","tyaj","protein_coding"
"39031","wTQI","protein_coding"
"39032","uCfA","protein_coding"
"39033","Kwxc","protein_coding"
"39034","MCYm","protein_coding"
"39035","QOSd","unprocessed_pseudogene"
"39036","Ymbr","unprocessed_pseudogene"
"39037","zwjU","unprocessed_pseudogene"
"39038","ShsF","unprocessed_pseudogene"
"39039","sCBp","protein_coding"
"39040","nPXz","protein_coding"
"39041","Vxrx","protein_coding"
"39042","qJfu","protein_coding"
"39043","iEvZ","protein_coding"
"39044","NoCG","protein_coding"
"39045","wwBX","protein_coding"
"39046","FYxz","protein_coding"
"39047","CsmG","protein_coding"
"39048","lUvY","protein_coding"
"39049","JvrX","unprocessed_pseudogene"
"39050","ZNYs","protein_coding"
"39051","qOVR","protein_coding"
"39052","AFzJ","protein_coding"
"39053","lcIy","protein_coding"
"39054","Ljcp","processed_pseudogene"
"39055","goUE","processed_pseudogene"
"39056","vIMl","unprocessed_pseudogene"
"39057","lasX","unprocessed_pseudogene"
"39058","rjLW","protein_coding"
"39059","PeBz","unprocessed_pseudogene"
"39060","orJM","protein_coding"
"39061","wTZY","protein_coding"
"39062","JbCJ","protein_coding"
"39063","zQAU","protein_coding"
"39064","poxz","protein_coding"
"39065","akfa","protein_coding"
"39066","IwPM","protein_coding"
"39067","SHzl","protein_coding"
"39068","JKIK","processed_pseudogene"
"39069","BBjU","lncRNA"
"39070","eoVA","protein_coding"
"39071","iVNO","protein_coding"
"39072","HLkJ","protein_coding"
"39073","WHYk","protein_coding"
"39074","oFzx","protein_coding"
"39075","HtNR","protein_coding"
"39076","VLaI","protein_coding"
"39077","OcpF","protein_coding"
"39078","KEQM","lncRNA"
"39079","KEQM","transcribed_unprocessed_pseudogene"
"39080","yBqO","lncRNA"
"39081","yBqO","transcribed_unprocessed_pseudogene"
"39082","fvqc","lncRNA"
"39083","fvqc","transcribed_unprocessed_pseudogene"
"39084","EtQC","protein_coding"
"39085","IOML","lncRNA"
"39086","vhbW","protein_coding"
"39087","THJL","protein_coding"
"39088","wZws","lncRNA"
"39089","wSly","protein_coding"
"39090","ciHa","protein_coding"
"39091","mHRA","protein_coding"
"39092","PzqP","protein_coding"
"39093","HWqW","protein_coding"
"39094","zCxd","protein_coding"
"39095","FYQb","protein_coding"
"39096","CraQ","protein_coding"
"39097","cajo","protein_coding"
"39098","YQHg","protein_coding"
"39099","YZiZ","protein_coding"
"39100","FZxA","protein_coding"
"39101","dIZO","lncRNA"
"39102","Zodo","protein_coding"
"39103","amOZ","protein_coding"
"39104","lfcC","protein_coding"
"39105","kiXI","protein_coding"
"39106","BBLk","protein_coding"
"39107","uBeX","protein_coding"
"39108","pLud","protein_coding"
"39109","dWDz","processed_pseudogene"
"39110","mSok","unprocessed_pseudogene"
"39111","cNGG","unprocessed_pseudogene"
"39112","WAGz","unprocessed_pseudogene"
"39113","FJpf","transcribed_processed_pseudogene"
"39114","sdTt","unprocessed_pseudogene"
"39115","pXYP","unprocessed_pseudogene"
"39116","bGzh","protein_coding"
"39117","VoLa","protein_coding"
"39118","phMc","processed_pseudogene"
"39119","fkpB","processed_pseudogene"
"39120","BUeX","protein_coding"
"39121","LOeS","protein_coding"
"39122","mxvr","transcribed_unitary_pseudogene"
"39123","RktI","protein_coding"
"39124","AFFi","protein_coding"
"39125","nliX","protein_coding"
"39126","MkcB","protein_coding"
"39127","cFLN","processed_pseudogene"
"39128","AeKE","transcribed_processed_pseudogene"
"39129","Gmjn","processed_pseudogene"
"39130","IeZW","protein_coding"
"39131","pufh","protein_coding"
"39132","UPHd","lncRNA"
"39133","Vpto","protein_coding"
"39134","FKoA","protein_coding"
"39135","dknL","protein_coding"
"39136","OMbv","protein_coding"
"39137","ILFh","protein_coding"
"39138","zgxA","protein_coding"
"39139","sQXW","transcribed_unprocessed_pseudogene"
"39140","mtoV","protein_coding"
"39141","oPDd","protein_coding"
"39142","xnjJ","lncRNA"
"39143","FfDv","protein_coding"
"39144","FJBn","protein_coding"
"39145","ndEK","protein_coding"
"39146","sRbn","protein_coding"
"39147","QnbP","protein_coding"
"39148","yKrs","processed_pseudogene"
"39149","asRy","protein_coding"
"39150","DHEW","protein_coding"
"39151","UMsl","processed_pseudogene"
"39152","xjme","processed_pseudogene"
"39153","hBYU","processed_pseudogene"
"39154","HjYY","protein_coding"
"39155","WvMy","protein_coding"
"39156","qASO","processed_pseudogene"
"39157","TUkW","protein_coding"
"39158","FQTm","processed_pseudogene"
"39159","GCZL","processed_pseudogene"
"39160","kikF","processed_pseudogene"
"39161","MjLe","protein_coding"
"39162","eaVT","protein_coding"
"39163","AwUx","processed_pseudogene"
"39164","tQRb","processed_pseudogene"
"39165","Dqov","processed_pseudogene"
"39166","Ceyr","processed_pseudogene"
"39167","wcvN","protein_coding"
"39168","flNw","protein_coding"
"39169","Syey","lncRNA"
"39170","Syey","transcribed_unprocessed_pseudogene"
"39171","CuSx","protein_coding"
"39172","stsr","lncRNA"
"39173","YFlM","protein_coding"
"39174","CKbn","protein_coding"
"39175","XXQB","protein_coding"
"39176","EBoE","protein_coding"
"39177","wBIS","protein_coding"
"39178","Dhci","protein_coding"
"39179","xYkP","protein_coding"
"39180","BTJq","protein_coding"
"39181","dTHp","protein_coding"
"39182","dJTJ","protein_coding"
"39183","omia","protein_coding"
"39184","wxdd","processed_pseudogene"
"39185","yjhE","protein_coding"
"39186","iAYa","protein_coding"
"39187","VjbA","protein_coding"
"39188","IjSh","protein_coding"
"39189","aspP","protein_coding"
"39190","KeQP","lncRNA"
"39191","ttGg","lncRNA"
"39192","oQsF","protein_coding"
"39193","OIdu","protein_coding"
"39194","Ndyq","protein_coding"
"39195","epRM","protein_coding"
"39196","puew","protein_coding"
"39197","Pybv","protein_coding"
"39198","WTGh","lncRNA"
"39199","WOLQ","processed_pseudogene"
"39200","WDwP","processed_pseudogene"
"39201","ideY","processed_pseudogene"
"39202","gBhN","processed_pseudogene"
"39203","JItH","protein_coding"
"39204","KFUc","protein_coding"
"39205","anom","protein_coding"
"39206","QymP","protein_coding"
"39207","hPHy","protein_coding"
"39208","naOw","protein_coding"
"39209","wtWS","protein_coding"
"39210","MDkJ","protein_coding"
"39211","goJs","protein_coding"
"39212","Rkeq","unprocessed_pseudogene"
"39213","vuoM","protein_coding"
"39214","MOhJ","unprocessed_pseudogene"
"39215","PYjl","protein_coding"
"39216","ZQlP","protein_coding"
"39217","cMvW","protein_coding"
"39218","ujlO","protein_coding"
"39219","Aitd","protein_coding"
"39220","rqTw","protein_coding"
"39221","lzMS","protein_coding"
"39222","Uhkp","protein_coding"
"39223","SAMs","protein_coding"
"39224","ErGr","protein_coding"
"39225","dcjG","protein_coding"
"39226","wZGP","protein_coding"
"39227","Taur","protein_coding"
"39228","Pzij","protein_coding"
"39229","UBCU","protein_coding"
"39230","skJA","protein_coding"
"39231","ExkB","protein_coding"
"39232","nhxu","protein_coding"
"39233","xfBY","unprocessed_pseudogene"
"39234","CLyJ","protein_coding"
"39235","ELxE","protein_coding"
"39236","tYrT","unprocessed_pseudogene"
"39237","JNhT","protein_coding"
"39238","GGHU","protein_coding"
"39239","LQLc","protein_coding"
"39240","dezA","lncRNA"
"39241","vwsm","protein_coding"
"39242","HrXX","protein_coding"
"39243","thoQ","processed_pseudogene"
"39244","ZbOd","processed_pseudogene"
"39245","OzCx","protein_coding"
"39246","qoNc","protein_coding"
"39247","Vtmj","unprocessed_pseudogene"
"39248","dbTO","protein_coding"
"39249","WRPw","protein_coding"
"39250","ToMM","protein_coding"
"39251","Kjhk","protein_coding"
"39252","TwQI","protein_coding"
"39253","eRzE","protein_coding"
"39254","xrES","lncRNA"
"39255","BTuu","protein_coding"
"39256","NZzD","lncRNA"
"39257","tlqv","protein_coding"
"39258","mbKc","protein_coding"
"39259","QSGJ","transcribed_unprocessed_pseudogene"
"39260","FyNY","transcribed_unprocessed_pseudogene"
"39261","hYFE","transcribed_unprocessed_pseudogene"
"39262","oNFQ","protein_coding"
"39263","LyLJ","protein_coding"
"39264","KgnG","protein_coding"
"39265","vRQP","protein_coding"
"39266","Oufr","protein_coding"
"39267","oKjY","processed_pseudogene"
"39268","uGhE","protein_coding"
"39269","wtnB","protein_coding"
"39270","ZWiq","protein_coding"
"39271","AfGC","protein_coding"
"39272","diCG","transcribed_unprocessed_pseudogene"
"39273","MieV","protein_coding"
"39274","eRpX","protein_coding"
"39275","lkZj","protein_coding"
"39276","UUTU","protein_coding"
"39277","gsqw","protein_coding"
"39278","CwhX","lncRNA"
"39279","Hvej","protein_coding"
"39280","UAmF","protein_coding"
"39281","AoVu","protein_coding"
"39282","HUrF","protein_coding"
"39283","plbp","protein_coding"
